STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,AWND,WDF2,WDF5,WSF2,WSF5,WT09,WT01,WT06,WT05,WT02,WT04,WT08,WT03
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160919,0.23,0.0,0.0,69,73,65,2.9,330,330,8.9,12.1,-9999,1,-9999,-9999,1,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160920,0.00,0.0,0.0,68,76,64,4.9,170,170,15.0,21.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160921,0.00,0.0,0.0,71,83,59,5.8,360,360,14.1,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160922,0.00,0.0,0.0,68,80,56,5.6,160,200,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160923,0.05,0.0,0.0,65,74,49,7.8,10,40,18.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160924,0.00,0.0,0.0,56,67,43,8.1,340,360,21.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160925,0.00,0.0,0.0,54,64,42,11.0,340,350,23.0,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160926,0.00,0.0,0.0,51,65,39,6.7,160,170,15.0,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160927,0.24,0.0,0.0,60,71,54,4.3,70,70,15.0,21.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160928,0.00,0.0,0.0,56,62,53,9.2,20,30,16.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160929,0.00,0.0,0.0,55,64,45,7.8,40,40,18.1,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20160930,0.00,0.0,0.0,51,60,44,6.7,100,100,15.0,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161001,0.33,0.0,0.0,54,59,50,6.9,30,30,14.1,18.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161002,0.02,0.0,0.0,53,59,49,4.7,30,10,12.1,15.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161003,0.00,0.0,0.0,58,70,52,7.8,100,100,17.0,23.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161004,0.00,0.0,0.0,55,59,42,6.3,80,90,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161005,0.00,0.0,0.0,50,63,36,2.9,90,130,10.1,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161006,0.00,0.0,0.0,53,71,39,3.6,190,200,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161007,0.00,0.0,0.0,58,74,44,3.8,160,200,10.1,14.1,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161008,0.00,0.0,0.0,56,65,47,4.5,160,180,14.1,18.1,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161009,0.81,0.0,0.0,55,61,47,8.1,10,360,21.9,27.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161010,0.00,0.0,0.0,50,58,39,13.0,360,360,28.0,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161011,0.00,0.0,0.0,47,63,33,4.7,180,160,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161012,0.00,0.0,0.0,50,62,37,4.0,160,170,14.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161013,0.02,0.0,0.0,55,64,44,7.6,300,310,17.0,23.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161014,0.00,0.0,0.0,51,58,37,8.3,350,350,18.1,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161015,0.00,0.0,0.0,42,53,30,3.1,120,150,10.1,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161016,0.01,0.0,0.0,48,66,33,5.4,230,240,14.1,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161017,0.00,0.0,0.0,62,74,49,5.4,50,150,15.0,19.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161018,0.00,0.0,0.0,54,56,50,5.6,90,40,13.0,17.0,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161019,0.01,0.0,0.0,64,78,49,6.0,320,320,21.0,25.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161020,0.00,0.0,0.0,53,60,40,6.9,100,100,17.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161021,3.81,0.0,0.0,58,65,55,6.7,330,130,18.1,25.9,-9999,1,-9999,-9999,1,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161022,0.46,0.0,0.0,61,64,43,6.9,260,260,19.9,25.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161023,0.00,0.0,0.0,46,51,41,15.0,280,270,29.1,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161024,0.00,0.0,0.0,47,57,41,11.4,290,280,25.1,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161025,0.00,0.0,0.0,42,48,32,10.5,320,320,21.9,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161026,0.00,0.0,0.0,39,49,31,10.1,330,360,18.1,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161027,0.36,0.0,0.0,39,48,30,6.0,120,130,15.0,19.0,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161028,2.24,0.0,0.0,46,50,40,17.9,60,90,29.1,40.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161029,0.24,0.0,0.0,42,46,37,4.0,340,330,14.1,19.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161030,0.05,0.0,0.0,48,57,41,6.3,270,320,13.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161031,0.00,0.0,0.0,43,50,31,8.9,330,340,18.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161101,0.00,0.0,0.0,37,50,26,4.7,160,150,13.0,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161102,0.00,0.0,0.0,49,61,42,1.6,290,220,8.9,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161103,0.80,0.0,0.0,47,52,41,6.5,340,360,16.1,19.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161104,0.00,0.0,0.0,47,55,28,8.1,330,310,18.1,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161105,0.00,0.0,0.0,38,52,25,3.8,240,250,12.1,15.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161106,0.00,0.0,0.0,44,49,36,8.5,360,350,25.9,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161107,0.00,0.0,0.0,40,49,30,5.8,350,350,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161108,0.00,0.0,0.0,41,61,28,2.5,170,150,8.1,10.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161109,0.00,0.0,0.0,46,61,37,6.9,360,350,19.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161110,0.00,0.0,0.0,40,49,26,6.3,220,180,14.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161111,0.00,0.0,0.0,46,55,36,16.8,310,310,36.0,45.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161112,0.00,0.0,0.0,38,47,27,8.3,320,310,21.0,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161113,0.00,0.0,0.0,47,58,35,5.1,260,290,14.1,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161114,0.00,0.0,0.0,45,62,30,2.7,100,100,12.1,13.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161115,1.10,0.0,0.0,44,53,38,8.9,50,50,21.0,27.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161116,0.18,0.0,0.0,53,55,46,7.2,130,130,16.1,23.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161117,0.00,0.0,0.0,51,60,42,7.6,330,320,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161118,0.00,0.0,0.0,48,63,38,7.4,340,340,16.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161119,0.01,0.0,0.0,48,57,40,5.6,20,30,12.1,15.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161120,0.34,0.0,0.2,46,50,32,11.0,180,210,21.0,30.0,-9999,1,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161121,0.04,0.0,0.3,33,36,29,11.6,280,260,21.0,29.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161122,0.00,0.0,0.0,33,42,28,10.7,280,300,21.9,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161123,0.00,0.0,0.0,35,44,27,11.9,330,330,25.1,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161124,0.01,0.0,0.0,32,37,27,4.7,30,20,8.9,12.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161125,0.15,0.0,0.0,35,38,33,4.7,280,280,8.9,11.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161126,0.03,0.0,0.0,38,47,33,4.9,330,330,12.1,16.1,-9999,1,-9999,-9999,1,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161127,0.00,0.0,0.0,39,41,28,8.5,330,320,16.1,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161128,0.00,0.0,0.0,34,43,24,6.5,300,320,15.0,21.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161129,1.21,0.0,0.0,33,50,23,4.7,320,140,13.0,19.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161130,0.19,0.0,0.0,40,42,34,6.9,60,40,15.0,19.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161201,1.12,0.0,0.0,45,52,41,12.5,90,80,25.9,34.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161202,0.00,0.0,0.0,43,50,33,8.7,270,260,19.9,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161203,0.00,0.0,0.0,39,46,33,11.0,350,350,23.0,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161204,0.00,0.0,0.0,35,41,24,8.9,330,320,18.1,27.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161205,0.16,0.0,2.1,27,30,20,4.7,30,30,8.9,12.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161206,0.00,2.0,0.0,28,39,16,3.8,310,330,10.1,14.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161207,0.03,1.2,0.1,30,35,28,3.6,350,360,8.9,11.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161208,0.00,0.0,0.0,33,42,26,5.6,270,280,15.0,19.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161209,0.00,0.0,0.0,31,33,21,12.3,290,300,23.0,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161210,0.00,0.0,0.0,21,27,11,6.9,340,360,18.1,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161211,0.00,0.0,0.0,18,31,8,3.4,270,260,12.1,14.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161212,0.65,3.1,4.0,28,33,21,4.9,10,320,16.1,19.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161213,0.00,3.9,0.0,29,36,23,4.3,230,220,15.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161214,0.01,3.1,0.0,33,39,22,7.6,280,270,21.0,25.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161215,0.00,3.1,0.0,22,26,2,13.0,300,290,31.1,42.9,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161216,0.00,3.1,0.0,4,9,-3,10.5,290,300,32.0,40.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161217,0.53,3.1,4.4,12,21,3,4.5,310,330,13.0,16.1,-9999,1,1,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161218,0.49,7.1,0.0,31,49,21,7.8,280,290,25.1,30.0,-9999,1,1,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161219,0.00,3.9,0.0,22,28,5,6.3,310,310,18.1,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161220,0.00,3.9,0.0,13,30,2,5.1,210,200,14.1,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161221,0.00,3.9,0.0,31,41,23,8.9,270,270,16.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161222,0.08,3.1,0.5,32,33,27,5.1,290,210,12.1,16.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161223,0.00,3.9,0.0,33,41,24,6.7,240,250,14.1,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161224,0.14,3.1,0.0,35,40,33,7.6,200,190,16.1,21.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161225,0.00,2.0,0.0,35,40,19,10.1,330,340,25.1,35.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161226,0.02,2.0,0.0,21,39,14,4.9,210,210,17.0,25.1,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161227,0.12,2.0,0.0,43,53,30,9.2,260,250,25.1,38.9,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161228,0.00,0.0,0.0,35,39,27,7.2,300,290,17.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161229,1.59,0.0,4.5,26,39,23,8.1,290,290,23.0,32.0,-9999,1,1,-9999,1,-9999,-9999,1
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161230,0.25,5.9,3.2,34,37,20,12.8,290,280,23.0,30.0,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00014764,PORTLAND INTERNATIONAL JETPORT ME US,20161231,0.12,5.1,0.1,25,36,12,7.2,200,200,17.0,23.0,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
